Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""18039""";Caniles;4038;4021;4047;4060,0;4179,0;-141,0
"""18040""";Cáñar;388;377;350;343,0;348,0;40,0
"""18042""";Capileira;580;563;554;558,0;559,0;21,0
"""18043""";Carataunas;200;201;194;178,0;179,0;21,0
"""18044""";Cástaras;240;235;249;244,0;244,0;-4,0
"""18045""";Castilléjar;1288;1321;1318;1337,0;1344,0;-56,0
"""18046""";Castril;2018;2020;2070;2124,0;2193,0;-175,0
"""18047""";Cenes de la Vega;8181;8153;8002;7928,0;7897,0;284,0
"""18059""";Chauchina;5624;5552;5565;5546,0;5490,0;134,0
"""18061""";Chimeneas;1244;1251;1257;1291,0;1326,0;-82,0
"""18062""";Churriana de la Vega;15741;15689;15200;14851,0;14556,0;1185,0
"""18048""";Cijuela;3472;3415;3322;3243,0;3228,0;244,0
"""18049""";Cogollos de Guadix;630;642;673;656,0;659,0;-29,0
"""18050""";Cogollos de la Vega;2015;2007;2031;2044,0;2089,0;-74,0
"""18051""";Colomera;1298;1302;1309;1350,0;1376,0;-78,0
"""18053""";Cortes de Baza;1870;1844;1869;1901,0;1940,0;-70,0
"""18054""";Cortes y Graena;990;982;996;993,0;994,0;-4,0
"""18912""";Cuevas del Campo;1742;1744;1735;1774,0;1821,0;-79,0
"""18056""";Cúllar;4079;4091;4129;4171,0;4276,0;-197,0
"""18057""";Cúllar Vega;7719;7547;7429;7378,0;7330,0;389,0
"""18063""";Darro;1636;1634;1599;1583,0;1571,0;65,0
"""18064""";Dehesas de Guadix;412;422;419;420,0;419,0;-7,0
"""18065""";Dehesas Viejas;685;688;705;723,0;728,0;-43,0
"""18066""";Deifontes;2625;2600;2627;2616,0;2618,0;7,0
"""18067""";Diezma;776;764;764;755,0;775,0;1,0
"""18068""";Dílar;2137;2092;2054;2032,0;1959,0;178,0
"""18069""";Dólar;637;628;622;621,0;638,0;-1,0
"""18915""";Domingo Pérez de Granada;862;878;890;890,0;899,0;-37,0
"""18070""";Dúdar;362;327;330;320,0;323,0;39,0
"""18071""";Dúrcal;7168;7111;7015;6975,0;7028,0;140,0
"""18072""";Escúzar;806;791;791;789,0;772,0;34,0
"""18074""";Ferreira;293;301;299;300,0;305,0;-12,0
"""18076""";Fonelas;955;978;978;993,0;996,0;-41,0
"""18077""";Fornes;534;556;555;;;
"""18078""";Freila;936;939;918;900,0;890,0;46,0
"""18079""";Fuente Vaqueros;4415;4384;4406;4387,0;4388,0;27,0
"""18905""";Gabias, Las;22051;21543;21115;20703,0;20329,0;1722,0
"""18082""";Galera;1107;1071;1075;1090,0;1104,0;3,0
"""18083""";Gobernador;220;229;233;233,0;246,0;-26,0
"""18084""";Gójar;5993;5909;5795;5703,0;5606,0;387,0
"""18085""";Gor;729;744;733;736,0;746,0;-17,0
"""18086""";Gorafe;382;383;381;379,0;390,0;-8,0
"""18087""";Granada;231775;233648;232462;232208,0;232770,0;-995,0
"""18088""";Guadahortuna;1839;1872;1935;1924,0;1932,0;-93,0
"""18089""";Guadix;18462;18436;18422;18718,0;18799,0;-337,0
"""18906""";Guájares, Los;1074;1053;1057;1028,0;1037,0;37,0
"""18093""";Gualchos;5287;5190;5193;5210,0;5051,0;236,0
"""18094""";Güéjar Sierra;2906;2857;2820;2849,0;2878,0;28,0
"""18095""";Güevéjar;2658;2640;2595;2541,0;2551,0;107,0
"""18096""";Huélago;384;401;403;388,0;395,0;-11,0
"""18097""";Huéneja;1193;1170;1184;1151,0;1156,0;37,0
"""18098""";Huéscar;7236;7195;7253;7367,0;7498,0;-262,0
"""18099""";Huétor de Santillán;1897;1882;1877;1882,0;1889,0;8,0
"""18100""";Huétor Tájar;10514;10399;10352;10286,0;10236,0;278,0
"""18101""";Huétor Vega;12120;12035;12039;11966,0;11904,0;216,0
"""18102""";Íllora;10080;10065;10054;10135,0;10233,0;-153,0
"""18103""";Ítrabo;974;991;988;1002,0;1009,0;-35,0
"""18105""";Iznalloz;5094;5120;5134;5085,0;5033,0;61,0
"""18106""";Játar;609;623;614;599,0;633,0;-24,0
"""18107""";Jayena;1045;1052;1060;1104,0;1101,0;-56,0
"""18108""";Jérez del Marquesado;954;955;968;977,0;1002,0;-48,0
"""18109""";Jete;985;927;919;909,0;890,0;95,0
"""18111""";Jun;3928;3853;3833;3785,0;3681,0;247,0
"""18112""";Juviles;136;135;153;142,0;144,0;-8,0
"""18115""";Láchar;3550;3513;3471;3354,0;3270,0;280,0
"""18116""";Lanjarón;3612;3530;3507;3485,0;3503,0;109,0
"""18117""";Lanteira;571;564;588;576,0;559,0;12,0
"""18119""";Lecrín;2197;2156;2134;2103,0;2089,0;108,0
"""18120""";Lentegí;337;333;326;328,0;322,0;15,0
"""18121""";Lobras;130;133;145;148,0;148,0;-18,0
"""18122""";Loja;20465;20419;20342;20371,0;20469,0;-4,0
"""18123""";Lugros;311;310;323;332,0;334,0;-23,0
"""18124""";Lújar;476;483;488;462,0;454,0;22,0
"""18126""";Malahá, La;1788;1784;1781;1827,0;1856,0;-68,0
"""18127""";Maracena;22358;22306;22116;22047,0;22071,0;287,0
"""18128""";Marchal;414;414;417;409,0;417,0;-3,0
"""18132""";Moclín;3613;3622;3651;3723,0;3820,0;-207,0
"""18133""";Molvízar;2748;2772;2794;2759,0;2796,0;-48,0
"""18134""";Monachil;8137;8007;7939;7826,0;7715,0;422,0
"""18135""";Montefrío;5336;5313;5433;5479,0;5472,0;-136,0
"""18136""";Montejícar;2072;2110;2113;2163,0;2183,0;-111,0
"""18137""";Montillana;1127;1129;1189;1157,0;1207,0;-80,0
"""18138""";Moraleda de Zafayona;3106;3117;3153;3159,0;3176,0;-70,0
"""18909""";Morelábor;589;572;607;619,0;650,0;-61,0
"""18140""";Motril;58545;58460;58020;60592,0;60420,0;-1875,0
"""18141""";Murtas;460;455;467;464,0;473,0;-13,0
"""18903""";Nevada;1116;1072;1050;1079,0;1089,0;27,0
"""18143""";Nigüelas;1198;1185;1173;1182,0;1195,0;3,0
"""18144""";Nívar;1094;1036;994;996,0;971,0;123,0
"""18145""";Ogíjares;14559;14348;14160;14025,0;13848,0;711,0
"""18146""";Orce;1192;1185;1190;1198,0;1205,0;-13,0
"""18147""";Órgiva;5866;5784;5725;5649,0;5570,0;296,0
"""18148""";Otívar;1012;1011;1034;1029,0;1043,0;-31,0
"""18150""";Padul;8934;8694;8420;8396,0;8454,0;480,0
"""18151""";Pampaneira;315;317;321;321,0;324,0;-9,0
"""18152""";Pedro Martínez;1148;1138;1107;1134,0;1166,0;-18,0
"""18153""";Peligros;11544;11492;11394;11286,0;11191,0;353,0
"""18154""";Peza, La;1170;1167;1178;1177,0;1214,0;-44,0
"""18910""";Pinar, El;886;865;877;919,0;933,0;-47,0
"""18157""";Pinos Genil;1518;1490;1457;1449,0;1422,0;96,0
"""18158""";Pinos Puente;9853;9894;9930;10144,0;10314,0;-461,0
"""18159""";Píñar;1102;1103;1138;1120,0;1139,0;-37,0
"""18161""";Polícar;261;263;276;236,0;228,0;33,0
"""18162""";Polopos;1714;1722;1756;1703,0;1650,0;64,0
"""18163""";Pórtugos;387;368;382;389,0;403,0;-16,0
"""18164""";Puebla de Don Fadrique;2227;2238;2250;2292,0;2308,0;-81,0
"""18165""";Pulianas;5480;5466;5429;5348,0;5364,0;116,0
"""18167""";Purullena;2320;2306;2293;2312,0;2329,0;-9,0
"""18168""";Quéntar;987;947;933;916,0;928,0;59,0
"""18170""";Rubite;384;382;394;382,0;382,0;2,0
"""18171""";Salar;2638;2621;2631;2639,0;2667,0;-29,0
"""18173""";Salobreña;12472;12513;12381;12396,0;12402,0;70,0
"""18174""";Santa Cruz del Comercio;543;531;528;541,0;549,0;-6,0
"""18175""";Santa Fe;15175;15222;15157;14986,0;14960,0;215,0
"""18176""";Soportújar;259;264;268;266,0;266,0;-7,0
"""18177""";Sorvilán;524;527;538;545,0;550,0;-26,0
"""18901""";Taha, La;715;670;653;653,0;653,0;62,0
"""18178""";Torre-Cardela;715;716;736;759,0;782,0;-67,0
"""18916""";Torrenueva Costa;2892;2796;2682;;;
"""18179""";Torvizcón;634;625;648;663,0;650,0;-16,0
"""18180""";Trevélez;721;736;732;742,0;758,0;-37,0
"""18181""";Turón;232;232;239;255,0;253,0;-21,0
"""18182""";Ugíjar;2550;2517;2523;2521,0;2511,0;39,0
"""18914""";Valderrubio;2059;2066;2086;2086,0;2083,0;-24,0
"""18907""";Valle del Zalabí;2117;2105;2128;2145,0;2146,0;-29,0
"""18902""";Valle, El;917;907;914;935,0;938,0;-21,0
"""18183""";Válor;705;677;675;672,0;676,0;29,0
"""18911""";Vegas del Genil;11678;11432;11166;10981,0;10808,0;870,0
"""18184""";Vélez de Benaudalla;2923;2890;2841;2870,0;2885,0;38,0
"""18185""";Ventas de Huelma;666;657;640;610,0;620,0;46,0
"""18149""";Villa de Otura;7173;6982;6952;6917,0;6832,0;341,0
"""18908""";Villamena;963;934;948;950,0;967,0;-4,0
"""18187""";Villanueva de las Torres;561;562;582;585,0;633,0;-72,0
"""18188""";Villanueva Mesía;2038;2021;2021;2024,0;2013,0;25,0
"""18189""";Víznar;1000;993;976;980,0;978,0;22,0
"""18192""";Zafarraya;2096;2120;2137;2057,0;2052,0;44,0
"""18913""";Zagra;914;885;834;855,0;866,0;48,0
"""18193""";Zubia, La;19473;19330;19155;18995,0;19006,0;467,0
"""18194""";Zújar;2516;2544;2548;2597,0;2612,0;-96,0
